"","::1","X4X","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.119 Safari/537.36","","","","","","","Fri 20th Sep,2019 06:38 am"
"","::1","X4X","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.119 Safari/537.36","http://localhost/truemercyafrica/index","","","","","","Fri 20th Sep,2019 06:38 am"
"","::1","X4X","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.119 Safari/537.36","","","","","","","Fri 20th Sep,2019 06:38 am"
"","::1","X4X","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.119 Safari/537.36","http://localhost/truemercyafrica/index","","","","","","Fri 20th Sep,2019 06:38 am"
"","::1","X4X","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.119 Safari/537.36","","","","","","","Fri 20th Sep,2019 06:39 am"
"","::1","X4X","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.119 Safari/537.36","","","","","","","Fri 20th Sep,2019 06:40 am"
"","::1","X4X","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.119 Safari/537.36","","","","","","","Fri 20th Sep,2019 06:40 am"
"","::1","X4X","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.119 Safari/537.36","","","","","","","Fri 20th Sep,2019 06:56 am"
"","::1","X4X","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.119 Safari/537.36","","","","","","","Fri 20th Sep,2019 06:56 am"
"","::1","X4X","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.119 Safari/537.36","http://localhost/truemercyafrica/index","","","","","","Fri 20th Sep,2019 06:56 am"
"","::1","X4X","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.119 Safari/537.36","","","","","","","Fri 20th Sep,2019 06:58 am"
"","::1","X4X","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.119 Safari/537.36","http://localhost/truemercyafrica/index","","","","","","Fri 20th Sep,2019 06:58 am"
"","::1","X4X","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.119 Safari/537.36","","","","","","","Fri 20th Sep,2019 07:00 am"
"","::1","X4X","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.119 Safari/537.36","http://localhost/truemercyafrica/index","","","","","","Fri 20th Sep,2019 07:00 am"
"","::1","X4X","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.119 Safari/537.36","","","","","","","Fri 20th Sep,2019 07:00 am"
"","::1","X4X","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.119 Safari/537.36","http://localhost/truemercyafrica/index","","","","","","Fri 20th Sep,2019 07:00 am"
"","::1","X4X","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.119 Safari/537.36","","","","","","","Fri 20th Sep,2019 07:00 am"
"","::1","X4X","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.119 Safari/537.36","http://localhost/truemercyafrica/index","","","","","","Fri 20th Sep,2019 07:00 am"
"","::1","X4X","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.119 Safari/537.36","","","","","","","Fri 20th Sep,2019 07:00 am"
"","::1","X4X","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.119 Safari/537.36","http://localhost/truemercyafrica/index","","","","","","Fri 20th Sep,2019 07:00 am"
"","::1","X4X","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.119 Safari/537.36","","","","","","","Fri 20th Sep,2019 07:00 am"
"","::1","X4X","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.119 Safari/537.36","http://localhost/truemercyafrica/index","","","","","","Fri 20th Sep,2019 07:00 am"
"","::1","X4X","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.119 Safari/537.36","","","","","","","Fri 20th Sep,2019 07:00 am"
